,Unnamed: 0,Movie Title,Gross Revenue (USD),Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD)
3092,3973,Blaze,"$69,114",Comedy,tt6443294,129.0,6.7,"$704,955"
3093,3974,Coherence,"$68,877",Biography,tt2866360,89.0,7.2,"$139,745"
3094,3975,Mugamoodi,"$68,677",Thriller,tt2367996,150.0,5.0,"$131,965"
3095,3976,Golden Slumber,"$68,595",Documentary,tt1413529,139.0,7.1,"$10,733,326"
3096,3980,Chef Flynn,"$68,407","Drama, Romance",tt7689956,82.0,6.6,"$69,542"
3097,3981,Predestination,"$68,372","Documentary, Music",tt2397535,97.0,7.5,"$4,824,499"
3098,3982,2012: Time for Change,"$68,339","Drama, Fantasy, Horror",tt1506940,85.0,7.0,"$68,339"
3099,3983,Outside In,"$68,244","Biography, Drama, Romance",tt7260048,109.0,6.6,"$68,492"
3100,3984,Until Forever,"$68,240","Drama, Romance, War",tt4061196,100.0,6.4,"$158,872"
3101,3985,Strange Powers: Stephin Merritt and the Magnetic Fields,"$68,094","Documentary, Adventure, Biography",tt1534075,89.0,7.2,"$68,719"
3102,3988,Where Hands Touch,"$67,743","Documentary, History, Music",tt1235187,122.0,5.6,"$128,269"
3103,3989,Maidentrip,"$67,705",Documentary,tt2555268,82.0,7.6,"$68,243"
3104,3991,Under the Tree,"$67,596","Action, Drama, War",tt6223806,89.0,6.9,"$944,991"
3105,3992,Alive and Kicking,"$67,591",Documentary,tt4329394,88.0,6.6,"$68,485"
3106,3994,Being Frank,"$67,343","Biography, Drama",tt6547044,109.0,6.9,"$67,343"
3107,3995,The Doctor from India,"$67,136","Action, Crime, Drama",tt7999770,89.0,6.1,"$67,136"
3108,3996,For No Good Reason,"$67,105",Documentary,tt2112152,89.0,7.0,"$67,421"
3109,3997,Puncture,"$67,071",Drama,tt1582248,100.0,6.9,"$123,700"
3110,3998,93Queen,"$67,020",Documentary,tt7235016,90.0,7.6,"$76,056"
3111,3999,Pandora's Promise,"$66,643",Documentary,tt1992193,87.0,7.4,"$66,680"
3112,4000,3 Generations,"$66,371",Documentary,tt4158624,92.0,5.8,"$680,351"
3113,4001,The Silence of Others,"$66,332","Animation, Comedy, Drama",tt8099236,96.0,8.0,"$289,455"
3114,4002,After Tiller,"$66,300","Crime, Drama, Thriller",tt2430104,85.0,7.5,"$72,125"
3115,4003,The Pervert's Guide to Ideology,"$66,236","Comedy, Music",tt2152198,136.0,7.6,"$214,313"
3116,4005,An Oversimplification of Her Beauty,"$65,975",Documentary,tt2073520,84.0,6.3,"$71,906"
3117,4006,Deadfall,"$65,804",Documentary,tt1667310,95.0,6.3,"$1,946,254"
3118,4007,The Sun Behind the Clouds: Tibet's Struggle for Freedom,"$65,598",Documentary,tt1540068,79.0,6.6,"$67,095"
3119,4008,The B-Side: Elsa Dorfman's Portrait Photography,"$65,590",Drama,tt5952468,76.0,6.6,"$125,227"
3120,4009,Architects of Denial,"$65,424","Drama, War",tt6842752,102.0,7.9,"$65,424"
3121,4010,Elizabeth Blue,"$65,420","Animation, Comedy, Drama",tt5881892,95.0,5.9,"$6,542"
3122,4011,Beuys,"$65,410","Drama, Romance",tt6340090,107.0,6.7,"$86,451"
3123,4013,My Entire High School Sinking Into the Sea,"$65,250",Documentary,tt5538568,75.0,6.0,"$68,883"
3124,4014,Una noche,"$65,233","Drama, Romance",tt2184331,90.0,6.8,"$111,903"
3125,4015,Through a Lens Darkly: Black Photographers and the Emergence of a People,"$65,169","Comedy, Crime",tt3210388,90.0,6.5,"$65,169"
3126,4016,Do Not Resist,"$65,136","Comedy, Drama",tt5557976,72.0,7.0,"$72,791"
3127,4017,Dancing Across Borders,"$65,060","Action, Drama",tt1433099,88.0,6.8,"$66,166"
3128,4018,Crazy on the Outside,"$64,438","Drama, History",tt1196134,96.0,5.6,"$88,335"
3129,4019,The Teacher,"$64,437",Drama,tt5061162,102.0,7.3,"$1,350,426"
3130,4020,Feng Shui,"$64,147",Documentary,tt2513344,120.0,7.6,"$15,702,302"
3131,4021,Working Woman,"$64,048","Comedy, Drama",tt8844204,93.0,6.9,"$204,727"
3132,4022,"Monrovia, Indiana","$63,944","Documentary, Music",tt8749146,143.0,6.9,"$64,596"
3133,4023,The Human Resources Manager,"$63,709","Comedy, Drama",tt1311075,103.0,6.6,"$590,567"
3134,4024,I Am Divine,"$63,661","Action, Romance",tt1356790,90.0,7.7,"$115,739"
3135,4025,The Details,"$63,595","Action, Comedy, Drama",tt1433207,101.0,6.1,"$63,595"
3136,4026,Heartbeats,"$62,985","Drama, Sci-Fi",tt1600524,101.0,7.2,"$843,423"
3137,4028,Cool It,"$62,713",Comedy,tt1694015,87.0,6.9,"$62,713"
3138,4029,Creative Control,"$62,480","Biography, Drama",tt3277624,97.0,5.4,"$63,014"
3139,4030,The Tiger Hunter,"$62,398","Action, Comedy, Horror",tt3853830,94.0,5.7,"$62,398"
3140,4033,Hatchet II,"$62,000","Documentary, Biography",tt1270835,85.0,5.5,"$156,190"
3141,4034,Tragedy Girls,"$61,899",Documentary,tt3859272,98.0,6.0,"$122,211"
3142,4035,If a Tree Falls: A Story of the Earth Liberation Front,"$61,794",Drama,tt1787725,85.0,7.2,"$61,794"
3143,4036,Viva Riva!,"$61,759","Biography, Drama",tt1723120,98.0,6.2,"$168,982"
3144,4037,Mifune: The Last Samurai,"$61,691","Romance, Sport",tt4000670,80.0,7.2,"$62,279"
3145,4038,Public Speaking,"$61,640","Comedy, Crime, Thriller",tt1734477,84.0,7.7,"$62,173"
3146,4039,Sauvage / Wild,"$61,604","Comedy, Drama",tt8307082,99.0,6.9,"$317,536"
3147,4040,The Dark Horse,"$61,505","Comedy, Crime, Drama",tt2192016,124.0,7.5,"$1,862,114"
3148,4041,Backwards,"$61,465","Drama, Mystery, Thriller",tt2005153,89.0,5.5,"$61,465"
3149,4042,The Art of the Steal,"$61,446",Drama,tt2172985,90.0,6.3,"$77,450"
3150,4043,Donald Cried,"$61,309","Romance, Sci-Fi, Thriller",tt4442604,85.0,6.5,"$61,406"
3151,4044,Never Goin' Back,"$61,271","Documentary, Music",tt7690016,85.0,6.0,"$61,271"
3152,4045,Too Late,"$60,438","Documentary, Biography, Drama",tt2394063,107.0,6.7,"$60,438"
3153,4046,How I Live Now,"$60,213",Documentary,tt1894476,101.0,6.5,"$925,762"
3154,4047,Presenting Princess Shaw,"$60,197",Drama,tt4161074,83.0,6.8,"$60,197"
3155,4049,The Force,"$59,912",Documentary,tt6159518,92.0,6.7,"$59,912"
3156,4050,Siddharth,"$59,808","Comedy, Drama",tt2932606,96.0,7.3,"$69,310"
3157,4051,3,"$59,774","Comedy, Drama",tt1517177,119.0,6.7,"$3,484,446"
3158,4055,Where Is Kyra?,"$59,717","Drama, Fantasy, Romance",tt5198670,98.0,5.6,"$74,821"
3159,4056,Limelight,"$59,654","Comedy, Crime, Drama",tt1418702,103.0,6.7,"$60,335"
3160,4058,Bicycling with Molière,"$59,624","Comedy, Drama, Music",tt2207050,104.0,6.6,"$11,123,929"
3161,4059,Cheap Thrills,"$59,379","Documentary, History, Music",tt2389182,88.0,6.7,"$59,424"
3162,4060,Bomb City,"$59,329",Documentary,tt4351548,95.0,6.9,"$59,329"
3163,4061,Frontera,"$59,306","Documentary, Biography, Drama",tt2510028,103.0,6.6,"$59,696"
3164,4063,Bang! The Bert Berns Story,"$59,299","Documentary, Biography, Crime",tt5432624,94.0,7.9,"$59,299"
3165,4064,Viper Club,"$59,130",Documentary,tt6388074,109.0,5.6,"$60,607"
3166,4065,Let the Fire Burn,"$59,033","Documentary, Family, News",tt2119463,88.0,7.8,"$64,489"
3167,4066,Gregory Crewdson: Brief Encounters,"$58,978","Action, Sci-Fi, Thriller",tt2281267,78.0,7.4,"$60,064"
3168,4067,Crime After Crime,"$58,840","Comedy, Horror",tt1746153,95.0,7.6,"$60,291"
3169,4069,Sweet Dreams,"$58,344",Documentary,tt1837664,84.0,7.7,"$59,403"
3170,4072,Lost Woods,"$58,240","Comedy, Drama, Romance",tt1975205,88.0,2.3,"$180,117"
3171,4073,Cynthia,"$58,177",Drama,tt5755280,89.0,4.5,"$58,177"
3172,4074,Faust,"$58,104","Documentary, Biography, Sport",tt1437357,140.0,6.6,"$58,132"
3173,4076,In Search of Greatness,"$58,090","Documentary, History",tt8236398,77.0,6.3,"$58,090"
3174,4077,A Faithful Man,"$58,049","Biography, Drama, History",tt8075202,75.0,6.3,"$1,720,605"
3175,4078,I Smile Back,"$57,678","Adventure, Comedy, Drama",tt3640682,85.0,6.1,"$63,373"
3176,4079,The Trials of Muhammad Ali,"$57,579","Drama, Western",tt2489734,86.0,7.4,"$59,081"
3177,4080,Harvest of Empire,"$57,566","Adventure, Comedy, Drama",tt2072987,90.0,7.7,"$79,627"
3178,4081,Woman Walks Ahead,"$57,528",Documentary,tt5436228,101.0,6.6,"$80,912"
3179,4083,Ramen Heads,"$57,345","Drama, Horror, Mystery",tt6764122,93.0,7.1,"$57,345"
3180,4084,In My Sleep,"$57,190",Drama,tt0326965,104.0,5.5,"$30,158"
3181,4085,Do I Sound Gay?,"$57,000",Drama,tt3997238,77.0,5.6,"$122,595"
3182,4086,God of Vampires,"$56,705","Horror, Sci-Fi, Thriller",tt1572773,144.0,4.0,"$53,345"
3183,4087,Borgman,"$56,474","Crime, Drama, Thriller",tt1954315,113.0,6.8,"$1,052,010"
3184,4088,Max Rose,"$56,365","Documentary, News",tt1439558,83.0,6.3,"$66,680"
3185,4089,Beyond the Black Rainbow,"$56,129","Documentary, News",tt1534085,110.0,6.0,"$56,491"
3186,4090,Go for Sisters,"$55,963",Documentary,tt2247432,123.0,6.4,"$70,495"
3187,4091,Farmageddon,"$55,839",Documentary,tt1609113,86.0,7.1,"$56,573"
3188,4092,Cooties,"$55,749",Documentary,tt2490326,88.0,5.7,"$485,544"
3189,4093,Terms and Conditions May Apply,"$55,594",Drama,tt2084953,79.0,7.4,"$55,824"
3190,4094,The Gardener,"$55,523",Documentary,tt2772966,87.0,6.5,"$62,734"
3191,4096,Finding Joe,"$55,518","Comedy, Drama",tt2015370,80.0,6.8,"$55,518"
3192,4097,The Paris Opera,"$55,482","Comedy, Drama",tt6599064,110.0,7.1,"$781,039"
3193,4098,Flowers,"$55,479","Comedy, Romance",tt1637681,110.0,6.8,"$139,421"
3194,4101,Heavy Water,"$55,446","Documentary, History, News",tt3135540,93.0,7.6,"$99,503"
3195,4103,C.O.G.,"$55,301","Documentary, Thriller",tt1650393,88.0,5.6,"$55,301"
3196,4104,Reality,"$55,261",Documentary,tt1846487,116.0,6.8,"$3,350,996"
3197,4107,Korengal,"$55,200","Drama, Mystery, Thriller",tt3578504,84.0,6.8,"$101,310"
3198,4108,The Lovers & the Despot,"$55,180",Drama,tt5278868,98.0,6.5,"$95,521"
3199,4110,Clown,"$55,007","Drama, Fantasy, Horror",tt1780798,100.0,5.7,"$4,381,603"
3200,4112,The Mountain,"$54,739","Drama, Mystery, Romance",tt1783391,80.0,6.1,"$61,035"
3201,4118,Regression,"$54,734","Drama, History, Romance",tt3319920,106.0,5.7,"$17,671,101"
3202,4119,Evidence of a Haunting,"$54,474","Drama, Romance",tt3502802,80.0,2.7,"$29,904"
3203,4120,Ilo Ilo,"$54,071",Drama,tt2901736,99.0,7.3,"$1,216,181"
3204,4121,My King,"$53,809","Action, Crime, Thriller",tt3478962,124.0,7.1,"$8,003,331"
3205,4123,The Turin Horse,"$53,690","Comedy, Drama",tt1316540,155.0,7.8,"$162,088"
3206,4124,Beloved Sisters,"$53,686","Documentary, Comedy, Drama",tt2790236,138.0,6.1,"$2,407,680"
3207,4125,Line of Duty,"$53,668","Documentary, Adventure, News",tt1532538,100.0,5.2,"$54,204"
3208,4126,Half of a Yellow Sun,"$53,645",Drama,tt2215077,111.0,6.1,"$306,393"
3209,4127,Dirty Girl,"$53,630","Documentary, Music",tt1107319,90.0,6.5,"$143,485"
3210,4128,The Other F Word,"$53,214","Drama, Romance",tt1790867,98.0,7.3,"$53,714"
3211,4129,An Inconsistent Truth,"$53,109","Biography, Drama, Music",tt1806777,89.0,6.2,"$69,394"
3212,4130,Aloft,"$52,961","Action, History",tt2494384,112.0,5.3,"$270,971"
3213,4131,Twiceland,"$52,874","Drama, Fantasy, Horror",tt9386922,,9.1,"$186,078"
3214,4132,Being 17,"$52,713",Drama,tt4331970,116.0,7.2,"$2,045,219"
3215,4133,Django,"$52,692",Documentary,tt6247936,117.0,6.2,"$3,876,874"
3216,4134,God of War,"$52,659","Action, Comedy",tt6083388,128.0,6.4,"$9,559,524"
3217,4135,Red Lights,"$52,624","Comedy, Drama",tt1748179,114.0,6.2,"$14,107,313"
3218,4136,L'attesa,"$52,407","Comedy, Fantasy",tt3715122,100.0,6.6,"$1,010,766"
3219,4138,Occupy Unmasked,"$51,787",Documentary,tt2234315,76.0,5.1,"$52,768"
3220,4139,Cemetery of Splendor,"$51,765","Short, Musical",tt2818654,122.0,6.8,"$98,932"
3221,4141,The Lottery,"$51,542",Drama,tt1515935,81.0,7.1,"$54,543"
3222,4142,To Be Takei,"$51,481","Drama, History, Romance",tt2174896,94.0,6.9,"$52,823"
3223,4143,Venus and Serena,"$51,000",Documentary,tt2376024,99.0,6.2,"$51,271"
3224,4144,Ophelia,"$50,722","Action, Western",tt5690810,114.0,6.9,"$229,405"
3225,4145,Hateship Loveship,"$50,573","Drama, Romance",tt2463512,104.0,6.2,"$83,008"
3226,4146,Keep Quiet,"$50,451","Adventure, Drama, Western",tt4789160,90.0,6.8,"$50,451"
3227,4147,In a Valley of Violence,"$50,381","Drama, Romance",tt3608930,104.0,6.0,"$61,797"
3228,4148,The Retrieval,"$50,257","Action, Adventure, Comedy",tt2635006,92.0,6.6,"$50,257"
3229,4149,Black '47,"$50,026",Drama,tt3208026,100.0,6.8,"$2,073,063"
3230,4150,The Discoverers,"$50,020","Action, Adventure, Comedy",tt1715876,104.0,5.6,"$50,020"
3231,4153,Turbo Kid,"$50,000","Drama, Thriller",tt3672742,93.0,6.7,"$67,069"
3232,4154,At Middleton,"$49,953","Horror, Romance, Sci-Fi",tt1483324,99.0,6.5,"$53,837"
3233,4155,The Last Man on the Moon,"$49,672","Documentary, Biography, Crime",tt3219604,95.0,7.4,"$53,881"
3234,4156,The Canyons,"$49,494","Adventure, Drama, Mystery",tt2292959,99.0,3.8,"$270,185"
3235,4157,Fatima,"$49,086","Comedy, Drama",tt4466544,79.0,6.4,"$212,228"
3236,4158,Spring,"$48,949","Documentary, Family, Western",tt3395184,109.0,6.7,"$49,970"
3237,4159,The Internet's Own Boy: The Story of Aaron Swartz,"$48,911",Documentary,tt3268458,105.0,8.1,"$48,911"
3238,4160,The Ornithologist,"$48,837","Drama, Family, Music",tt4929038,117.0,6.3,"$74,714"
3239,4161,The Bag Man,"$48,817","Comedy, Drama",tt2212008,108.0,5.2,"$461,780"
3240,4162,American Mustang,"$48,700","Action, Drama, History",tt2651214,72.0,7.3,"$48,700"
3241,4163,The China Hustle,"$48,650",Drama,tt7215388,82.0,7.1,"$48,650"
3242,4164,The One I Wrote for You,"$48,643","Animation, Adventure, Drama",tt2518370,110.0,6.0,"$58,872"
3243,4165,Person to Person,"$48,499","Comedy, Drama",tt5247026,84.0,5.7,"$48,499"
3244,4166,The Perfect Host,"$48,430",Drama,tt1334553,93.0,6.8,"$450,885"
3245,4168,"Lebanon, Pa.","$48,381","Action, Western",tt1290082,100.0,6.3,"$48,381"
3246,4169,Natural Selection,"$48,153","Documentary, Biography, Music",tt1621426,90.0,6.4,"$55,282"
3247,4171,Putty Hill,"$48,132",Documentary,tt1530975,85.0,6.0,"$58,585"
3248,4172,The Bounty Killer,"$48,091",Documentary,tt3209242,87.0,6.0,"$48,815"
3249,4173,Young & Beautiful,"$48,022","Documentary, History",tt2752200,95.0,6.8,"$9,757,417"
3250,4174,"Love, Antosha","$48,021","Documentary, Family, Music",tt9351746,92.0,9.3,"$75,308"
3251,4175,The Yes Men Are Revolting,"$48,000","Drama, Fantasy",tt2531282,91.0,6.8,"$51,331"
3252,4176,God Loves Uganda,"$47,991","Documentary, Biography, Music",tt1874513,83.0,7.4,"$51,229"
3253,4177,Saving Banksy,"$47,965",Documentary,tt4036488,80.0,6.8,"$47,965"
3254,4178,Runaway Slave,"$47,813","Drama, War",tt2205591,108.0,6.7,"$71,737"
3255,4179,Quest,"$47,807",Documentary,tt4157144,86.0,8.1,"$50,022"
3256,4181,Sing Your Song,"$47,718",Documentary,tt1787797,103.0,7.5,"$65,310"
3257,4182,Saving Brinton,"$47,419","Documentary, Crime, History",tt6195442,90.0,7.8,"$56,218"
3258,4183,"1,000 Times Good Night","$47,331",Drama,tt2353767,117.0,7.1,"$2,549,568"
3259,4184,Surviving Progress,"$47,139",Drama,tt1462014,86.0,7.4,"$53,953"
3260,4185,A Master Builder,"$46,874","Documentary, History",tt2276069,130.0,6.1,"$46,874"
3261,4186,Over Your Cities Grass Will Grow,"$46,834","Comedy, Drama, Romance",tt1414368,105.0,7.1,"$70,256"
3262,4188,Command and Control,"$46,603",Documentary,tt5598206,92.0,7.3,"$57,635"
3263,4190,Margaret,"$46,495",Drama,tt0466893,150.0,6.5,"$564,864"
3264,4191,Ma ma,"$46,476","Crime, Drama, Mystery",tt3480886,111.0,6.4,"$1,375,709"
3265,4192,Bigger,"$46,382",Drama,tt1528266,87.0,5.4,"$52,133"
3266,4194,William S. Burroughs: A Man Within,"$46,380",Documentary,tt1466072,87.0,7.2,"$46,380"
3267,4195,Racer and the Jailbird,"$46,337","Documentary, Biography",tt2586120,130.0,6.4,"$400,026"
3268,4196,Under the Silver Lake,"$46,083","Comedy, Family, Fantasy",tt5691670,139.0,6.4,"$2,053,469"
3269,4197,So B. It,"$46,006","Adventure, Family",tt3663020,98.0,6.8,"$47,627"
3270,4198,In Jackson Heights,"$45,896","Action, Crime, Drama",tt4936064,190.0,7.2,"$121,094"
3271,4199,Hal,"$45,889",Documentary,tt2573198,60.0,6.8,"$49,045"
3272,4201,Jewtopia,"$45,660",Comedy,tt0878814,90.0,4.5,"$88,327"
3273,4202,Girl Asleep,"$45,650","Crime, Drama, History",tt3955894,77.0,6.2,"$64,056"
3274,4203,High on the Hog,"$45,599","Crime, Mystery",tt2386668,85.0,3.7,"$45,696"
3275,4204,Summer in the Forest,"$45,542","Drama, Music, Romance",tt5900988,108.0,7.5,"$67,743"
3276,4205,3 Weeks in Yerevan,"$45,536",Documentary,tt5791932,,7.3,"$45,536"
3277,4206,Texas Killing Fields,"$45,282","Comedy, Mystery",tt1389127,105.0,5.7,"$1,271,319"
3278,4209,High Strung,"$45,255",Documentary,tt3451230,96.0,6.5,"$2,084,451"
3279,4210,There's No Place Like Utopia,"$45,254","Documentary, Music",tt3868452,110.0,5.9,"$45,254"
3280,4211,Wrong,"$45,209",Thriller,tt1901040,94.0,6.3,"$106,425"
3281,4212,Before We Vanish,"$45,190","Comedy, Drama",tt5999530,129.0,5.9,"$448,829"
3282,4213,The Proposal,"$45,149","Drama, Family",tt8106592,86.0,5.6,"$45,149"
3283,4214,We Are X,"$45,028",Documentary,tt4835086,93.0,7.7,"$548,126"
3284,4215,Union Square,"$44,830",Documentary,tt1783798,80.0,5.1,"$44,830"
3285,4216,A Kid Like Jake,"$44,824","Documentary, Drama",tt6884200,92.0,5.3,"$60,784"
3286,4217,Mademoiselle C,"$44,796",Thriller,tt2506388,93.0,5.7,"$76,621"
3287,4218,Ballplayer: Pelotero,"$44,689",Documentary,tt1885335,77.0,7.2,"$46,109"
3288,4221,The Pruitt-Igoe Myth,"$44,683","Biography, Drama, Music",tt1788461,79.0,7.5,"$44,883"
3289,4222,Ai Weiwei: The Fake Case,"$44,611","Action, Drama, War",tt3281074,86.0,6.6,"$45,255"
3290,4223,Beyond the Reach,"$44,577","Biography, Drama, Romance",tt2911668,91.0,5.6,"$1,100,432"
3291,4224,What Is Democracy?,"$44,536","Documentary, Music",tt7708476,107.0,6.8,"$44,536"
3292,4225,The Dog,"$44,532",Drama,tt2934408,,5.1,"$44,581"
3293,4227,Low Down,"$44,500",Drama,tt1864405,114.0,6.1,"$54,051"
3294,4229,Carmine Street Guitars,"$44,253","Biography, Drama, Romance",tt7574126,80.0,7.6,"$44,253"
3295,4230,Entertainment,"$44,242","Drama, Romance",tt3343784,103.0,5.6,"$55,506"
3296,4231,What Will People Say,"$44,156","Documentary, History",tt7213936,106.0,7.5,"$2,191,131"
3297,4232,12 O'Clock Boys,"$44,108",Documentary,tt2420006,76.0,6.4,"$82,614"
3298,4234,Hitler's Hollywood,"$43,766",Documentary,tt6566624,105.0,6.7,"$43,766"
3299,4235,Tickling Giants,"$43,757",Comedy,tt5494396,111.0,8.3,"$51,499"
3300,4236,The Extraordinary Voyage,"$43,748","Documentary, Adventure, Comedy",tt2134092,60.0,7.3,"$59,424"
3301,4237,My Journey Through French Cinema,"$43,742","Drama, Fantasy, Mystery",tt5652594,201.0,7.6,"$71,174"
3302,4238,The Greasy Strangler,"$43,580",Documentary,tt4381236,93.0,5.7,"$67,427"
3303,4239,Tomorrow,"$43,471",Documentary,tt2654536,,7.9,"$11,277,905"
3304,4243,Mastizaade,"$43,403","Comedy, Drama",tt3726012,119.0,2.4,"$68,583"
3305,4244,Free Trip to Egypt,"$43,365","Documentary, Biography",tt8973144,98.0,8.1,"$49,693"
3306,4245,Lost River,"$43,282","Comedy, Drama",tt2366608,95.0,5.8,"$615,500"
3307,4247,Big Men,"$43,191","Documentary, Sport",tt2789532,99.0,7.2,"$56,286"
3308,4248,All Together,"$43,180",Drama,tt1674057,96.0,6.7,"$8,835,903"
3309,4249,Antonio Lopez 1970: Sex Fashion & Disco,"$43,169","Drama, Romance",tt5792490,95.0,6.5,"$73,122"
3310,4250,Hermia & Helena,"$43,152","Crime, Drama, Thriller",tt5880296,87.0,5.8,"$44,156"
3311,4251,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie","$43,108","Biography, Drama, Romance",tt1550557,100.0,6.2,"$43,583"
3312,4252,Next Goal Wins,"$43,089","Biography, Drama, History",tt2446600,97.0,7.9,"$43,089"
3313,4253,River of Fundament,"$43,057","Drama, Thriller",tt3529612,319.0,7.3,"$44,840"
3314,4255,First We Take Brooklyn,"$42,812",Drama,tt5673714,91.0,3.8,"$42,812"
3315,4256,Vita & Virginia,"$42,741","Adventure, Drama, Thriller",tt5859882,110.0,5.3,"$815,419"
3316,4257,The Death of Louis XIV,"$42,694","Documentary, Biography, History",tt5129510,115.0,6.8,"$209,715"
3317,4258,Woodshock,"$42,603",Documentary,tt4677924,100.0,4.2,"$43,682"
3318,4260,Zaytoun,"$42,286","Comedy, Horror",tt2131698,110.0,6.6,"$177,753"
3319,4261,Danny Says,"$42,237","Comedy, Drama",tt4485246,105.0,6.7,"$44,213"
3320,4262,Closet Monster,"$41,866","Comedy, Drama",tt3638396,90.0,7.0,"$42,360"
3321,4263,Holla II,"$41,537",Drama,tt2158531,90.0,6.7,"$41,537"
3322,4264,One Week and a Day,"$41,528",Drama,tt4777584,98.0,6.7,"$152,178"
3323,4265,Blood Ties,"$41,229",Documentary,tt1747958,127.0,6.5,"$2,566,435"
3324,4267,The Comedy,"$41,113",Comedy,tt2112293,95.0,6.4,"$41,113"
3325,4268,Seeking Justice,"$41,081","Drama, Thriller",tt1214962,105.0,6.2,"$14,089,528"
3326,4269,Western,"$41,072","Documentary, Action, History",tt4214450,92.0,6.0,"$155,215"
3327,4271,Interior. Leather Bar.,"$40,862","Documentary, Biography, Sport",tt2352488,60.0,5.1,"$42,534"
3328,4272,Last Call at the Oasis,"$40,846","Action, Adventure, Comedy",tt2043900,105.0,7.4,"$42,423"
3329,4273,Hellion,"$40,753","Action, Mystery, Thriller",tt3186318,99.0,6.1,"$55,708"
3330,4274,Hell and Back Again,"$40,634",Comedy,tt1748043,88.0,6.5,"$40,949"
3331,4275,Nowitzki: The Perfect Shot,"$40,602","Documentary, Animation",tt3626804,105.0,7.6,"$619,517"
3332,4276,Wild Oats,"$40,598",Documentary,tt1655461,86.0,5.6,"$247,949"
3333,4277,The FP,"$40,557","Romance, Thriller",tt1296373,82.0,5.6,"$40,557"
3334,4278,Slut in a Good Way,"$40,513","Drama, Romance",tt7740284,89.0,6.8,"$44,240"
3335,4279,Liyana,"$40,413","Action, Adventure, Horror",tt6977442,77.0,7.3,"$44,045"
3336,4280,Louder Than a Bomb,"$40,362","Drama, Sci-Fi",tt1540978,99.0,7.5,"$40,000"
3337,4281,Road to Nowhere,"$40,294",Comedy,tt1504319,121.0,5.5,"$161,619"
3338,4282,Language of a Broken Heart,"$40,293","Documentary, Drama, History",tt1609488,100.0,5.8,"$40,645"
3339,4284,Aftershock,"$40,179","Comedy, Drama, Horror",tt1393746,135.0,7.6,"$294,696"
3340,4286,Aniara,"$40,124","Drama, Mystery",tt7589524,106.0,6.6,"$40,124"
3341,4287,Humor Me,"$40,099","Documentary, Biography",tt5658242,93.0,5.9,"$40,099"
3342,4288,Unrest,"$40,081",Documentary,tt3268850,98.0,7.8,"$40,081"
3343,4290,CBGB,"$40,040",Drama,tt1786751,102.0,6.6,"$40,400"
3344,4291,The Last Circus,"$40,029",Comedy,tt1572491,107.0,6.6,"$3,604,598"
3345,4292,Submission,"$39,985","Action, Biography, Crime",tt2707810,106.0,5.5,"$44,069"
3346,4294,Addiction Incorporated,"$39,974","Biography, Crime, Drama",tt1735495,100.0,6.9,"$40,106"
3347,4295,GMO OMG,"$39,900",Comedy,tt2461034,90.0,6.5,"$47,558"
3348,4296,Decoding Annie Parker,"$39,850",Documentary,tt1464191,91.0,6.3,"$60,048"
3349,4297,Walk of Shame,"$39,751","Comedy, Drama, Romance",tt2463288,95.0,6.0,"$8,122,990"
3350,4298,Paan Singh Tomar,"$39,567","Action, Crime, Drama",tt1620933,135.0,8.2,"$40,311"
3351,4299,Charlie Says,"$39,502","Documentary, History",tt1759744,104.0,5.6,"$98,240"
3352,4300,Is That a Gun in Your Pocket?,"$39,361",Drama,tt4196832,95.0,5.5,"$39,928"
3353,4301,Just One Drop,"$39,213","Documentary, Sport",tt6874242,66.0,6.3,"$60,078"
3354,4302,The Myth of the American Sleepover,"$39,001","Action, Thriller",tt1174042,96.0,6.3,"$41,045"
3355,4303,What Our Fathers Did: A Nazi Legacy,"$38,987","Comedy, Horror",tt4668808,96.0,7.0,"$54,603"
3356,4304,The Short Game,"$38,856",Comedy,tt2466830,99.0,7.5,"$39,819"
3357,4305,Soldiers of Fortune,"$38,842",Drama,tt1678051,94.0,4.3,"$1,784,286"
3358,4306,Birdboy: The Forgotten Children,"$38,786",Documentary,tt5004766,76.0,7.3,"$52,366"
3359,4307,Shed of the Dead,"$38,699",Horror,tt3602422,82.0,5.4,"$38,901"
3360,4308,Zilla and Zoe,"$38,609","Documentary, Adventure, Comedy",tt4817466,104.0,7.5,"$39,003"
3361,4309,Spa Night,"$38,578",Drama,tt5254640,93.0,5.9,"$38,578"
3362,4310,Divide and Conquer: The Story of Roger Ailes,"$38,510","Comedy, Drama",tt6471628,107.0,6.7,"$38,510"
3363,4311,Difret,"$38,449",Drama,tt2611390,99.0,6.8,"$97,205"
3364,4312,The Fairy,"$38,399",Drama,tt1922645,93.0,6.1,"$129,818"
3365,4314,The Woodmans,"$38,330","Comedy, Drama",tt1610516,82.0,7.0,"$46,623"
3366,4315,The Commune,"$38,265","Crime, Drama, Thriller",tt3082854,111.0,6.4,"$4,410,339"
3367,4316,When Harry Tries to Marry,"$38,261","Crime, Drama, Mystery",tt1535110,93.0,4.6,"$35,100"
3368,4317,Where Soldiers Come From,"$38,151","Action, Biography, Drama",tt1856109,92.0,7.0,"$39,201"
